User,Timestamp,CPU,Memória,Disco,Rede,Processos,Data_Boot,uptime_min,indoor,Situacao
COD001,2025-10-01 08:00:00,54.32110552890663,58.03513554784399,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,480.0,1,Regular
COD001,2025-10-01 08:01:00,50.13195282078884,61.73769400120763,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,481.0,1,Regular
COD001,2025-10-01 08:02:00,34.43219795522112,60.39947508373229,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,482.0,1,Regular
COD001,2025-10-01 08:03:00,45.31631305050034,60.61457446921107,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,483.0,1,Regular
COD001,2025-10-01 08:04:00,49.84935181723336,60.48473658028044,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,484.0,1,Regular
COD001,2025-10-01 08:05:00,40.58440107496772,60.85371012952872,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,485.0,1,Regular
COD001,2025-10-01 08:06:00,47.608581099844834,61.2095151684775,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,486.0,1,Regular
COD001,2025-10-01 08:07:00,46.63483968000479,59.2058103072051,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,487.0,1,Regular
COD001,2025-10-01 08:08:00,46.03004001653823,58.15355077880458,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,488.0,1,Regular
COD001,2025-10-01 08:09:00,44.90279852584941,58.84518425369742,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,489.0,1,Regular
COD001,2025-10-01 08:10:00,49.28118332967519,59.81120518990743,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,490.0,1,Regular
COD001,2025-10-01 08:11:00,54.79626161668549,56.792294360641776,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,491.0,1,Regular
COD001,2025-10-01 08:12:00,39.74454030638266,61.24477579834721,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,492.0,1,Regular
COD001,2025-10-01 08:13:00,53.82291854587893,57.601408074175104,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,493.0,1,Regular
COD001,2025-10-01 08:14:00,48.35041091087262,60.60041672938958,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,494.0,1,Regular
COD001,2025-10-01 08:15:00,49.990963289812434,59.68381979134797,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,495.0,1,Regular
COD001,2025-10-01 08:16:00,39.04378451718269,60.2317151279742,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,496.0,1,Regular
COD001,2025-10-01 08:17:00,48.07095814914045,59.32720104884644,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,497.0,1,Regular
COD001,2025-10-01 08:18:00,57.64175901285608,60.15815251186629,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,498.0,1,Regular
COD001,2025-10-01 08:19:00,39.81636579950307,59.33525170945317,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,499.0,1,Regular
COD001,2025-10-01 08:20:00,33.65590203539465,59.23808736343223,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,500.0,1,Regular
COD001,2025-10-01 08:21:00,35.42139392870765,58.83282114076104,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,501.0,1,Regular
COD001,2025-10-01 08:22:00,49.612491148003855,61.74450068709561,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,502.0,1,Regular
COD001,2025-10-01 08:23:00,64.56977131497769,60.35779603891098,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,503.0,1,Regular
COD001,2025-10-01 08:24:00,55.86583877386597,60.17290097355344,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,504.0,1,Regular
COD001,2025-10-01 08:25:00,59.8333554931548,58.87483059275626,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,505.0,1,Regular
COD001,2025-10-01 08:26:00,48.94404451084671,59.64768673808744,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,506.0,1,Regular
COD001,2025-10-01 08:27:00,58.160974639655024,58.7488296891871,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,507.0,1,Regular
COD001,2025-10-01 08:28:00,46.60126408423953,59.34810850389526,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,508.0,1,Regular
COD001,2025-10-01 08:29:00,52.917429294017474,58.49055787092143,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,509.0,1,Regular
COD001,2025-10-01 08:30:00,46.87877967928502,61.85247769703767,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,510.0,1,Regular
COD001,2025-10-01 08:31:00,45.029836901261646,59.04121742978069,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,511.0,1,Regular
COD001,2025-10-01 08:32:00,49.92895807031966,58.90341015095287,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,512.0,1,Regular
COD001,2025-10-01 08:33:00,45.79200589550864,58.36677240779151,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,513.0,1,Regular
COD001,2025-10-01 08:34:00,58.40931156604434,59.03605818449656,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,514.0,1,Regular
COD001,2025-10-01 08:35:00,50.74009295463165,59.37163262531627,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,515.0,1,Regular
COD001,2025-10-01 08:36:00,52.30146991776644,59.91012927505477,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,516.0,1,Regular
COD001,2025-10-01 08:37:00,47.26157364040128,59.199118087357625,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,517.0,1,Regular
COD001,2025-10-01 08:38:00,58.54530584628609,58.05677152756145,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,518.0,1,Regular
COD001,2025-10-01 08:39:00,44.75121348599154,58.16401492581512,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,519.0,1,Regular
COD001,2025-10-01 08:40:00,54.621620858584194,60.80109634139071,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,520.0,1,Regular
COD001,2025-10-01 08:41:00,47.6688967599209,59.8421582394056,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,521.0,1,Regular
COD001,2025-10-01 08:42:00,43.67396648166214,60.77217662789887,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,522.0,1,Regular
COD001,2025-10-01 08:43:00,46.94963948180744,60.93383493569861,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,523.0,1,Regular
COD001,2025-10-01 08:44:00,44.86786200411032,60.18280069297789,81.14581882133977,0.1899774242362026,337,2025-10-01 00:00:00,524.0,1,Regular
